Id,date,Ttb,Tx,Tn,Utb,Un,RRR,Bh,Sh,RunOff,Thang
11319,1993-01-07 00:00:00.000,"22,3",29,"18,6",75,52,0,"6,2","10,8",139,NULL
11320,1993-01-08 00:00:00.000,"22,2","28,9","18,1",75,46,0,5,"9,3",133,NULL
11321,1993-01-09 00:00:00.000,"21,4","27,7","17,8",78,52,0,"5,9","7,1",133,NULL
11322,1993-01-10 00:00:00.000,"21,7","28,6","17,8",76,56,0,"4,7","9,4",133,NULL
11323,1993-01-11 00:00:00.000,"22,5","29,5","18,7",76,47,0,"5,8","10,5",131,NULL
11324,1993-01-12 00:00:00.000,"21,8","29,2","17,6",74,45,0,6,"9,4",131,NULL
11325,1993-01-13 00:00:00.000,"22,1","29,4","18,6",75,57,0,"5,6","6,2",129,NULL
11326,1993-01-14 00:00:00.000,"23,2","30,4",20,80,58,0,"5,9","8,5",127,NULL
11327,1993-01-15 00:00:00.000,24,"31,1","20,4",78,52,0,"5,3","10,7",125,NULL
11328,1993-01-16 00:00:00.000,"21,6","26,2","19,3",78,57,0,"6,2","10,2",121,NULL
11329,1993-01-17 00:00:00.000,"20,4","26,2","17,8",78,58,0,6,"10,6",115,NULL
11330,1993-01-18 00:00:00.000,"20,8","26,2","17,9",78,59,0,"5,7","10,7",113,NULL
11331,1993-01-19 00:00:00.000,"20,6","26,1","17,6",76,53,0,"6,2","10,5",111,NULL
11332,1993-01-20 00:00:00.000,"20,5","26,5","16,6",76,48,0,"5,9","6,6",107,NULL
11333,1993-01-21 00:00:00.000,"20,8","27,1","17,9",73,47,0,6,"9,9",103,NULL
11334,1993-01-22 00:00:00.000,"20,7","27,9","17,6",75,47,0,"6,4","10,1","99,6",NULL
11335,1993-01-23 00:00:00.000,"21,2",29,"16,7",75,47,0,"6,1","9,6",101,NULL
11336,1993-01-24 00:00:00.000,"20,3","26,1","17,1",76,56,0,"5,3","8,2",103,NULL
11337,1993-01-25 00:00:00.000,"18,8","23,4","16,8",81,65,0,4,"0,4",101,NULL
11338,1993-01-26 00:00:00.000,20,"26,4","16,3",78,54,0,"5,5","9,6",105,NULL
11339,1993-01-27 00:00:00.000,"18,8","24,5","16,3",73,53,0,"5,6",6,"97,6",NULL
11340,1993-01-28 00:00:00.000,"17,3","22,9","14,1",68,48,0,"7,2","8,9",103,NULL
11341,1993-01-29 00:00:00.000,"17,2","24,6",13,68,42,0,"6,4",10,103,NULL
11342,1993-01-30 00:00:00.000,"16,4","23,1","11,8",68,50,0,6,"9,7","99,6",NULL
11343,1993-01-31 00:00:00.000,"17,7","23,5","13,7",72,53,0,"5,2","6,9","94,2",NULL
11344,1993-02-01 00:00:00.000,"18,5","24,2",15,67,46,0,"7,3","5,9","89,3",NULL
11345,1993-02-02 00:00:00.000,"18,6","24,7","15,1",68,49,0,"6,3","3,6","89,3",NULL
11346,1993-02-03 00:00:00.000,"20,1","25,7","16,7",72,53,0,"6,5","9,1","92,5",NULL
11347,1993-02-04 00:00:00.000,"20,3","26,9","16,3",73,44,0,7,"8,9","92,5",NULL
11348,1993-02-05 00:00:00.000,20,"27,1","15,5",71,44,0,"6,6","10,2","89,3",NULL
11349,1993-02-06 00:00:00.000,"21,2","30,2","15,7",65,41,0,"5,7","10,2","89,3",NULL
11350,1993-02-07 00:00:00.000,"21,8","30,3","16,5",76,38,0,"5,1","9,8","87,7",NULL
11351,1993-02-08 00:00:00.000,22,"29,9","17,6",74,41,0,"5,9","9,6","89,3",NULL
11352,1993-02-09 00:00:00.000,"22,1","28,2","19,3",70,48,0,"6,9","10,1","89,3",NULL
11353,1993-02-10 00:00:00.000,"20,4","27,1","16,4",65,39,0,9,"9,9","87,7",NULL
11354,1993-02-11 00:00:00.000,"20,4","27,5","15,6",68,38,0,"8,5","9,9","86,2",NULL
11355,1993-02-12 00:00:00.000,"20,8","27,4","16,7",71,43,0,"7,6","10,5","86,2",NULL
11356,1993-02-13 00:00:00.000,"20,4","27,7","15,6",68,42,0,"7,1","10,5","86,2",NULL
11357,1993-02-14 00:00:00.000,"20,7","28,9","15,2",66,40,0,"7,5","10,7","84,6",NULL
11358,1993-02-15 00:00:00.000,"22,3","31,2","16,7",68,38,0,"5,3","9,9","81,4",NULL
11359,1993-02-16 00:00:00.000,"22,3","31,7","16,5",71,46,0,"5,1","7,4","79,9",NULL
11360,1993-02-17 00:00:00.000,"22,8","31,4","18,4",70,39,0,"7,4","8,9",83,NULL
11361,1993-02-18 00:00:00.000,"22,8","31,6","17,5",71,36,0,"6,3","9,8","87,7",NULL
11362,1993-02-19 00:00:00.000,"23,6","33,2","17,3",68,39,0,"5,9","9,5","84,6",NULL
11363,1993-02-20 00:00:00.000,"23,6","32,6","17,6",69,45,0,"5,2",9,"81,4",NULL
11364,1993-02-21 00:00:00.000,"24,9","33,6","18,1",65,36,0,"5,2","9,9",83,NULL
11365,1993-02-22 00:00:00.000,"24,8","33,7","18,6",67,31,0,"5,6","9,1","76,9",NULL
11366,1993-02-23 00:00:00.000,"23,2","30,4","18,3",68,41,0,"8,7",10,"76,9",NULL
11367,1993-02-24 00:00:00.000,"22,4","30,5","18,1",69,35,0,"7,9","10,6","69,6",NULL
11368,1993-02-25 00:00:00.000,"22,3","30,6","18,1",72,41,0,"7,2",10,"63,9",NULL
11369,1993-02-26 00:00:00.000,"22,9",31,18,69,39,0,7,"10,2","63,9",NULL
11370,1993-02-27 00:00:00.000,"24,1","32,4","18,1",70,43,0,"4,9","9,4","69,6",NULL
11371,1993-02-28 00:00:00.000,"24,2","32,7","17,4",69,28,0,"7,6","9,3","63,9",NULL
11372,1993-03-01 00:00:00.000,"23,2","29,6","20,1",75,48,0,"6,7","9,8","58,3",NULL
11373,1993-03-02 00:00:00.000,"21,7","26,4","19,7",79,61,0,"5,1","1,8","59,7",NULL
11374,1993-03-03 00:00:00.000,"22,2","29,7","18,3",71,38,0,"6,9","10,9","59,7",NULL
11375,1993-03-04 00:00:00.000,"21,5",29,"17,2",67,40,0,"8,9","10,8","59,7",NULL
11376,1993-03-05 00:00:00.000,"21,4","30,5","15,9",74,43,0,7,"10,2","61,1",NULL
11377,1993-03-06 00:00:00.000,"23,8","34,2","17,7",69,34,0,"7,7","10,6","61,1",NULL
11378,1993-03-07 00:00:00.000,"24,4","31,8","20,1",72,47,0,"7,6",11,"58,3",NULL
11379,1993-03-08 00:00:00.000,"24,5","32,2","20,1",70,45,0,"8,7","9,6","55,6",NULL
11380,1993-03-09 00:00:00.000,"23,5","31,5","19,3",67,39,0,8,"10,4","61,1",NULL
11381,1993-03-10 00:00:00.000,"22,8","29,6","19,2",71,50,0,"8,4","10,8",57,NULL
11382,1993-03-11 00:00:00.000,"23,3","30,7","19,4",69,41,0,9,"10,5","58,3",NULL
11383,1993-03-12 00:00:00.000,"23,6","32,2","19,1",71,40,0,"7,8","9,8","65,3",NULL
11384,1993-03-13 00:00:00.000,"23,8","32,3","18,9",72,44,0,"6,5","9,5","55,6",NULL
11385,1993-03-14 00:00:00.000,"24,2","31,8",19,71,47,0,"4,5","5,9",53,NULL
11386,1993-03-15 00:00:00.000,"24,7","32,2","19,6",74,46,0,"4,3","3,4",57,NULL
11387,1993-03-16 00:00:00.000,"25,2","34,3","18,8",70,43,0,"4,7",9,"51,7",NULL
11388,1993-03-17 00:00:00.000,"25,5","33,7",22,78,58,"1,1","4,7",10,57,NULL
11389,1993-03-18 00:00:00.000,"25,3","34,6","20,9",76,44,"9,7","4,3","7,4","66,7",NULL
11390,1993-03-19 00:00:00.000,"24,2",31,21,84,56,"0,9","2,3","3,9","65,3",NULL
11391,1993-03-20 00:00:00.000,"22,2","28,4",20,91,76,"11,3","1,6","1,7","78,4",NULL
11392,1993-03-21 00:00:00.000,"23,2","29,7","20,7",84,59,"3,3","3,8","5,6","92,5",NULL
11393,1993-03-22 00:00:00.000,24,"31,2","19,8",73,50,"0,1","4,7","9,9",103,NULL
11394,1993-03-23 00:00:00.000,"24,5","33,2","19,7",72,42,0,"5,5","9,2",117,NULL
11395,1993-03-24 00:00:00.000,"25,2","34,2","19,1",68,34,0,"6,5",11,"95,7",NULL
11396,1993-03-25 00:00:00.000,"25,5","33,5","19,8",69,45,0,"5,9","10,1","87,7",NULL
11397,1993-03-26 00:00:00.000,"25,9","33,8","19,5",70,44,0,"6,2","9,2","81,4",NULL
11398,1993-03-27 00:00:00.000,"26,5","34,5","20,3",69,38,0,"5,5",10,"76,9",NULL
11399,1993-03-28 00:00:00.000,"26,7","34,1","22,1",69,41,0,5,"9,1","73,9",NULL
11400,1993-03-29 00:00:00.000,27,"35,7","21,4",67,36,0,"5,3",10,"73,9",NULL
11401,1993-03-30 00:00:00.000,"24,9","33,9",19,70,37,0,"5,8",10,"72,4",NULL
11402,1993-03-31 00:00:00.000,"26,4","34,9","20,6",68,31,0,"6,9","11,6",71,NULL
11403,1993-04-01 00:00:00.000,"27,1","36,1","20,5",69,41,0,"5,6","10,7",71,NULL
11404,1993-04-02 00:00:00.000,"27,6","35,4","21,9",66,38,0,"5,5","9,9",71,NULL
11405,1993-04-03 00:00:00.000,"27,7","35,1","20,8",66,40,0,"5,4","8,9","68,1",NULL
11406,1993-04-04 00:00:00.000,"27,6","35,8","21,3",71,45,"1,5","5,7","9,9","68,1",NULL
11407,1993-04-05 00:00:00.000,"28,7","37,6","21,4",61,28,0,"8,5",11,"68,1",NULL
11408,1993-04-06 00:00:00.000,"26,9","35,3","20,3",66,41,0,6,"10,6","65,3",NULL
11409,1993-04-07 00:00:00.000,26,"33,4","21,7",71,47,"10,9","7,4","10,4","62,5",NULL
11410,1993-04-08 00:00:00.000,"25,1","32,6","20,5",68,46,0,"7,5","10,2",57,NULL
11411,1993-04-09 00:00:00.000,"24,5","31,6","20,3",70,46,0,"8,2","10,5","58,3",NULL
11412,1993-04-10 00:00:00.000,"24,9","32,4","20,1",67,41,0,"9,2","10,1","54,3",NULL
11413,1993-04-11 00:00:00.000,25,"31,7","20,4",71,48,0,"6,9","6,2","55,6",NULL
11414,1993-04-12 00:00:00.000,"25,1","32,1","21,4",72,48,0,"7,4","3,8","51,7",NULL
11415,1993-04-13 00:00:00.000,"24,8","31,7","20,4",68,37,0,"9,2","6,3","43,9",NULL
11416,1993-04-14 00:00:00.000,26,"33,2","21,8",70,42,0,"8,7","10,8","46,5",NULL
11417,1993-04-15 00:00:00.000,"25,8","32,7","21,3",71,44,0,"8,6","9,5","46,5",NULL
11418,1993-04-16 00:00:00.000,"24,6",34,20,78,42,"59,4","5,7","9,1","45,2",NULL
11419,1993-04-17 00:00:00.000,"25,4","31,7","21,5",81,57,0,"3,7","6,1","46,5",NULL
11420,1993-04-18 00:00:00.000,26,"32,7","22,5",80,56,0,"2,7","3,9","54,3",NULL
11421,1993-04-19 00:00:00.000,"26,5","34,7",23,75,45,0,"4,1","8,2",53,NULL
11422,1993-04-20 00:00:00.000,"26,2","32,7","21,5",79,52,0,"2,9","6,3","66,7",NULL
11423,1993-04-21 00:00:00.000,27,"35,2",22,74,45,0,"3,8","8,9","65,3",NULL
11424,1993-04-22 00:00:00.000,"25,1","29,9","21,7",78,61,0,"4,2","3,9","63,9",NULL
11425,1993-04-23 00:00:00.000,"26,7","34,5","21,2",74,47,0,5,"10,1","65,3",NULL
11426,1993-04-24 00:00:00.000,"27,5","34,5","21,3",68,46,0,"5,4","9,9","61,1",NULL
11427,1993-04-25 00:00:00.000,"26,4","35,6","21,7",76,44,"9,3","4,5","9,1","58,3",NULL
11428,1993-04-26 00:00:00.000,"27,1","34,7","22,2",71,45,0,"5,1","10,3","62,5",NULL
11429,1993-04-27 00:00:00.000,"26,5","34,8","21,8",74,46,0,"4,1","9,2","65,3",NULL
11430,1993-04-28 00:00:00.000,"27,5","35,2","23,1",69,45,0,"4,9","8,8","65,3",NULL
11431,1993-04-29 00:00:00.000,"27,4","35,8","21,6",71,47,"1,5","4,5","9,9","65,3",NULL
11432,1993-04-30 00:00:00.000,"26,4","31,8","23,6",75,54,"0,7","2,9",4,57,NULL
11433,1993-05-01 00:00:00.000,"26,4","34,5","21,8",78,50,"6,7","4,3","8,9","59,7",NULL
11434,1993-05-02 00:00:00.000,"26,6","34,2","23,1",77,50,"9,6","4,1","8,7","69,6",NULL
11435,1993-05-03 00:00:00.000,"26,8","34,7","22,6",75,54,"0,2","3,6","9,7","86,2",NULL
11436,1993-05-04 00:00:00.000,"27,5","33,8","22,4",74,52,0,"4,2","6,6","76,9",NULL
11437,1993-05-05 00:00:00.000,"27,9","35,3","23,1",72,50,0,"4,5","10,3","73,9",NULL
11438,1993-05-06 00:00:00.000,"26,5","33,4","22,8",80,59,0,"4,1","6,1","73,9",NULL
11439,1993-05-07 00:00:00.000,"26,4","35,6",22,78,46,"29,5","4,7","9,5","73,9",NULL
11440,1993-05-08 00:00:00.000,"27,2","34,5","22,8",72,51,0,"4,3","9,4","68,1",NULL
11441,1993-05-09 00:00:00.000,"26,9","33,4","22,8",78,55,"0,6","3,1",7,"76,9",NULL
11442,1993-05-10 00:00:00.000,"24,7","31,1","20,1",83,70,"7,4","3,2","6,3","86,2",NULL
11443,1993-05-11 00:00:00.000,"25,9","31,7","22,9",81,55,"4,2","2,3","5,5",83,NULL
11444,1993-05-12 00:00:00.000,"25,2","32,9","22,1",81,55,"0,7","2,3","7,1","79,9",NULL
11445,1993-05-13 00:00:00.000,"25,3",32,"21,9",82,63,"0,5","2,4",6,"89,3",NULL
11446,1993-05-14 00:00:00.000,"27,5",35,"22,3",68,40,0,5,"11,6","86,2",NULL
11447,1993-05-15 00:00:00.000,27,"33,2","22,8",72,42,0,"6,2","7,7","86,2",NULL
11448,1993-05-16 00:00:00.000,"25,3","32,5","21,3",80,50,"2,1","2,9","6,8","89,3",NULL
11449,1993-05-17 00:00:00.000,"24,5","32,4","20,6",83,50,"8,8","1,7","3,4","89,3",NULL
11450,1993-05-18 00:00:00.000,"24,4","31,6","21,4",87,64,"28,8","1,5","6,3","87,7",NULL
11451,1993-05-19 00:00:00.000,"24,1",31,"21,4",90,68,"11,9","1,6","6,6",127,NULL
11452,1993-05-20 00:00:00.000,"24,7","31,5","21,8",87,62,"4,6","2,5","6,8",135,NULL
11453,1993-05-21 00:00:00.000,"26,3","31,7","22,3",82,62,0,"2,4","7,8",149,NULL
11454,1993-05-22 00:00:00.000,"25,3","29,5","22,6",88,72,"13,8","2,8","3,2",143,NULL
11455,1993-05-23 00:00:00.000,"25,2","30,5","22,3",83,63,0,2,"4,3",123,NULL
11456,1993-05-24 00:00:00.000,"24,8","31,2","22,6",85,63,0,"2,8","6,8",115,NULL
11457,1993-05-25 00:00:00.000,"24,8","30,4","22,3",88,75,"0,4",2,"5,4",117,NULL
11458,1993-05-26 00:00:00.000,"25,5","32,2","21,7",81,59,"27,6","3,2","8,1",123,NULL
11459,1993-05-27 00:00:00.000,"25,3","31,4","21,6",81,65,"0,1","2,2","6,9",196,NULL
11460,1993-05-28 00:00:00.000,"25,5","30,1","21,6",84,70,"6,6","2,8",8,203,NULL
11461,1993-05-29 00:00:00.000,26,"32,7","21,9",80,53,"1,7","3,2","8,9",169,NULL
11462,1993-05-30 00:00:00.000,"26,3","32,6","21,8",84,62,"0,1","2,6","10,1",166,NULL
11463,1993-05-31 00:00:00.000,27,"33,9","22,6",81,57,0,"3,8","9,7",131,NULL
11464,1993-06-01 00:00:00.000,"26,9","33,2","22,7",79,60,0,4,"11,5",127,NULL
11465,1993-06-02 00:00:00.000,"27,5","33,9","22,1",77,57,0,"3,7","9,3",111,NULL
11466,1993-06-03 00:00:00.000,27,"34,2","22,8",75,48,"0,6","4,4",11,113,NULL
11467,1993-06-04 00:00:00.000,26,33,"22,8",80,60,0,"4,5","8,2",115,NULL
11468,1993-06-05 00:00:00.000,"26,4","33,6","21,8",79,57,"0,3","3,4","8,7",111,NULL
11469,1993-06-06 00:00:00.000,"26,5","32,6",23,78,55,"0,2","3,3",0,117,NULL
11470,1993-06-07 00:00:00.000,"25,9","31,7","21,5",78,63,0,3,0,123,NULL
11471,1993-06-08 00:00:00.000,"26,1",32,"21,8",81,65,"18,6","2,7","8,2",147,NULL
11472,1993-06-09 00:00:00.000,"25,8","30,9","22,5",81,64,"0,7","2,1","5,6",160,NULL
11473,1993-06-10 00:00:00.000,"24,8","31,9","21,2",86,61,"10,2","2,7","9,2",162,NULL
11474,1993-06-11 00:00:00.000,"23,9","30,2",21,92,79,"43,7",2,"7,2",180,NULL
11475,1993-06-12 00:00:00.000,"24,9","30,1","21,4",83,67,3,"2,1","8,7",208,NULL
11476,1993-06-13 00:00:00.000,26,32,"20,9",78,56,0,"3,2","11,3",178,NULL
11477,1993-06-14 00:00:00.000,26,"33,2","22,5",83,66,0,"3,1","10,3",141,NULL
11478,1993-06-15 00:00:00.000,"25,7","32,3","21,4",81,61,0,"2,7","7,6",127,NULL
11479,1993-06-16 00:00:00.000,26,"31,8","20,5",79,58,0,"3,6","10,5",149,NULL
11480,1993-06-17 00:00:00.000,"25,3","30,6","21,7",80,66,0,"2,3","8,1",139,NULL
11481,1993-06-18 00:00:00.000,"25,6","31,2",20,79,65,0,"3,6","9,5",151,NULL
11482,1993-06-19 00:00:00.000,"26,9","31,5","22,7",79,60,0,3,"8,9",133,NULL
11483,1993-06-20 00:00:00.000,"25,7","30,8","22,1",86,71,0,"2,2","6,2",135,NULL
11484,1993-06-21 00:00:00.000,"24,2","29,9","21,2",87,74,"0,3",2,"4,9",127,NULL
11485,1993-06-22 00:00:00.000,"24,6","28,7","21,7",87,72,0,"1,5","2,4",133,NULL
11486,1993-06-23 00:00:00.000,"23,3","28,6","21,8",93,89,"1,7","1,7",4,147,NULL
11487,1993-06-24 00:00:00.000,"23,4","28,4","21,5",94,92,"22,5","1,2","5,3",160,NULL
11488,1993-06-25 00:00:00.000,"24,3","28,9","20,9",89,79,"2,6","1,4","3,4",180,NULL
11489,1993-06-26 00:00:00.000,"24,4","28,8","21,8",88,76,"4,1","1,9","2,8",164,NULL
11490,1993-06-27 00:00:00.000,"24,4","30,7","21,9",90,73,"49,7",2,"1,2",160,NULL
11491,1993-06-28 00:00:00.000,"25,1","30,7","21,7",85,67,"6,4","1,6","5,8",160,NULL
11492,1993-06-29 00:00:00.000,"25,1","29,2",22,85,72,0,"1,4","2,9",160,NULL
11493,1993-06-30 00:00:00.000,"24,1","27,7","21,5",90,77,0,"1,6","0,3",145,NULL
11494,1993-07-01 00:00:00.000,"24,5","31,2","20,2",85,59,"0,4","2,8","9,2",129,NULL
11495,1993-07-02 00:00:00.000,"24,8","31,9","20,4",87,65,"20,6","2,3","8,3",127,NULL
11496,1993-07-03 00:00:00.000,"24,3","30,4","21,3",90,70,"10,3","1,3",5,131,NULL
11497,1993-07-04 00:00:00.000,25,"31,2","20,1",79,60,0,"3,1","11,2",143,NULL
11498,1993-07-05 00:00:00.000,"26,1","30,9","21,9",78,63,0,3,"11,1",143,NULL
11499,1993-07-06 00:00:00.000,"24,4","30,2","20,7",86,79,0,"2,1","7,6",143,NULL
11500,1993-07-07 00:00:00.000,"24,5","28,8","21,8",86,73,0,"1,7","5,1",135,NULL
11501,1993-07-08 00:00:00.000,"23,4",26,"21,2",90,81,"2,6","1,2","0,2",140,NULL
11502,1993-07-09 00:00:00.000,"23,1","25,7","21,6",93,90,"16,3","0,9","0,9",215,NULL
11503,1993-07-10 00:00:00.000,"23,9","28,5","22,4",91,84,"1,7","1,1","1,9",378,NULL
11504,1993-07-11 00:00:00.000,"23,7","28,5","20,8",89,69,"10,2","1,5","3,2",378,NULL
11505,1993-07-12 00:00:00.000,"23,5","28,8","21,8",86,83,"8,6","2,6","4,4",378,NULL
11506,1993-07-13 00:00:00.000,"23,5","29,9","20,6",84,65,"17,8","1,8","5,3",341,NULL
11507,1993-07-14 00:00:00.000,"23,8","28,9","20,9",92,87,"3,1","1,9","8,7",324,NULL
11508,1993-07-15 00:00:00.000,"25,5","30,5","20,6",83,69,0,"2,5",9,288,NULL
11509,1993-07-16 00:00:00.000,"25,4","31,7","22,5",85,61,"0,7",2,"6,9",264,NULL
11510,1993-07-17 00:00:00.000,"25,8","31,9","21,3",82,63,0,"2,9","10,5",271,NULL
11511,1993-07-18 00:00:00.000,"25,2","31,7","21,6",82,70,0,"2,8","10,1",301,NULL
11512,1993-07-19 00:00:00.000,"25,2","30,6","21,3",87,67,"1,8","1,6","7,6",270,NULL
11513,1993-07-20 00:00:00.000,"23,7","30,7","21,3",90,81,"2,9","1,8","8,9",241,NULL
11514,1993-07-21 00:00:00.000,"24,9","30,4","20,5",84,69,"0,8","2,7","9,6",226,NULL
11515,1993-07-22 00:00:00.000,"25,7","30,9","22,2",83,66,0,3,"9,2",222,NULL
11516,1993-07-23 00:00:00.000,"25,8","31,6","22,2",81,63,0,"2,2","6,9",223,NULL
11517,1993-07-24 00:00:00.000,25,"30,6","22,3",83,78,0,"2,5","7,7",214,NULL
11518,1993-07-25 00:00:00.000,"24,7",30,21,86,68,"3,2","2,1",6,198,NULL
11519,1993-07-26 00:00:00.000,"24,2","29,8","20,5",86,73,"0,2","2,3",5,182,NULL
11520,1993-07-27 00:00:00.000,"24,2","28,7","21,7",87,77,"17,3","1,2","3,7",185,NULL
11521,1993-07-28 00:00:00.000,"23,4","28,8","20,5",91,80,"24,1","1,4","3,7",307,NULL
11522,1993-07-29 00:00:00.000,"24,9","30,2","21,7",87,74,"2,1","2,1","5,5",304,NULL
11523,1993-07-30 00:00:00.000,"24,5","29,4","21,5",89,70,"6,4","1,7","1,2",265,NULL
11524,1993-07-31 00:00:00.000,"24,4","28,9","22,3",88,75,"14,7",1,"0,1",245,NULL
11525,1993-08-01 00:00:00.000,"23,9","29,7","21,2",89,74,12,"1,2","1,8",229,NULL
11526,1993-08-02 00:00:00.000,"22,8","29,7","20,6",90,79,"4,8","1,2",4,224,NULL
11527,1993-08-03 00:00:00.000,"23,7","29,4",21,90,68,"3,8","1,5","5,1",217,NULL
11528,1993-08-04 00:00:00.000,"22,3","29,4","20,2",91,86,"14,7","1,3","6,3",222,NULL
11529,1993-08-05 00:00:00.000,"23,6","29,4","20,2",87,76,0,"1,6","7,3",224,NULL
11530,1993-08-06 00:00:00.000,"22,6","27,7","20,9",93,85,"19,6","0,7","1,8",233,NULL
11531,1993-08-07 00:00:00.000,"24,3","29,5",21,84,72,"0,5","1,4","6,5",295,NULL
11532,1993-08-08 00:00:00.000,"24,9","30,7",22,86,67,"3,2","1,8","7,1",265,NULL
11533,1993-08-09 00:00:00.000,"23,6","28,5","21,5",91,86,"14,8","1,5","5,8",258,NULL
11534,1993-08-10 00:00:00.000,"23,2","28,9","21,4",90,76,"8,7","1,4",2,261,NULL
11535,1993-08-11 00:00:00.000,"24,4","29,2",21,85,66,"2,7","2,4","5,3",258,NULL
11536,1993-08-12 00:00:00.000,"22,4","28,1","20,6",95,85,"40,3","1,5","3,2",316,NULL
11537,1993-08-13 00:00:00.000,"23,7",30,"21,3",89,73,"19,3","1,5","2,7",366,NULL
11538,1993-08-14 00:00:00.000,24,"29,4","20,8",88,75,6,"1,8","4,8",402,NULL
11539,1993-08-15 00:00:00.000,"23,3","29,7",21,92,76,"22,6","1,5","4,9",364,NULL
11540,1993-08-16 00:00:00.000,"23,8","28,9","21,7",90,78,"2,2","1,7",7,369,NULL
11541,1993-08-17 00:00:00.000,"24,7","29,4","21,3",86,71,"2,3",2,"4,7",328,NULL
11542,1993-08-18 00:00:00.000,"24,5","30,4",22,86,77,"2,4","2,3","9,7",300,NULL
11543,1993-08-19 00:00:00.000,"23,9","28,9",21,88,76,"1,6","2,2","1,7",275,NULL
11544,1993-08-20 00:00:00.000,"23,6","29,5","21,4",86,65,"2,1","2,6","3,3",261,NULL
11545,1993-08-21 00:00:00.000,"22,7","27,7","20,8",91,78,"17,9","1,2","0,6",272,NULL
11546,1993-08-22 00:00:00.000,"24,7","29,7",21,82,68,"0,9",2,"2,9",279,NULL
11547,1993-08-23 00:00:00.000,"24,5","28,6","20,9",85,68,"1,8","1,6","6,1",261,NULL
11548,1993-08-24 00:00:00.000,"24,6","29,7","21,9",89,71,"0,6","1,7","4,6",245,NULL
11549,1993-08-25 00:00:00.000,"25,4","30,3","22,7",86,68,14,"1,8","7,2",229,NULL
11550,1993-08-26 00:00:00.000,"24,6","28,7","23,1",91,82,"12,2",1,"2,4",236,NULL
11551,1993-08-27 00:00:00.000,"22,5","27,8","20,8",94,83,"10,6","1,7","0,2",284,NULL
11552,1993-08-28 00:00:00.000,"23,1","26,9","20,1",94,87,0,"1,6","1,1",284,NULL
11553,1993-08-29 00:00:00.000,"22,5","28,2","20,5",90,78,"1,8","1,7","2,2",270,NULL
11554,1993-08-30 00:00:00.000,"24,1","29,7","19,8",88,66,0,"2,1","6,1",295,NULL
11555,1993-08-31 00:00:00.000,"22,8","29,2","21,2",93,91,"26,6","1,2","2,6",311,NULL
11556,1993-09-01 00:00:00.000,"23,1","28,2","20,9",92,85,"3,4","0,9","3,2",328,NULL
11557,1993-09-02 00:00:00.000,"23,4",28,21,90,72,"1,6","1,4","2,1",321,NULL
11558,1993-09-03 00:00:00.000,"23,4","27,2",21,92,81,"3,7","0,6",1,316,NULL
11559,1993-09-04 00:00:00.000,"24,7","30,5","21,1",86,66,"4,6",1,7,357,NULL
11560,1993-09-05 00:00:00.000,"23,9","29,5","21,8",85,66,"1,9","1,5","5,6",342,NULL
11561,1993-09-06 00:00:00.000,"23,1","26,7","20,5",93,84,"0,9","0,8",0,307,NULL
11562,1993-09-07 00:00:00.000,"23,1",27,"21,5",92,84,"16,8","0,6","4,2",309,NULL
11563,1993-09-08 00:00:00.000,"23,6","29,2","21,8",92,79,"2,6",1,"2,9",314,NULL
11564,1993-09-09 00:00:00.000,"23,5","28,9","21,6",89,86,0,"0,8","4,9",340,NULL
11565,1993-09-10 00:00:00.000,"23,6","28,9",21,90,78,"10,5","1,1","4,8",350,NULL
11566,1993-09-11 00:00:00.000,"24,4","29,1","21,1",88,70,"0,1","1,4","7,3",326,NULL
11567,1993-09-12 00:00:00.000,"23,6","28,2","21,2",89,73,"0,6","1,7","4,5",323,NULL
11568,1993-09-13 00:00:00.000,24,"28,7","20,9",88,68,"9,2","1,3","5,9",350,NULL
11569,1993-09-14 00:00:00.000,"24,1","29,3","20,9",89,76,28,"2,2","4,4",494,NULL
11570,1993-09-15 00:00:00.000,"23,4","28,7","21,3",90,83,"0,2","1,2",5,400,NULL
11571,1993-09-16 00:00:00.000,"22,3","26,9","20,9",97,91,"34,5",1,"0,7",378,NULL
11572,1993-09-17 00:00:00.000,"23,8","29,9","20,7",89,73,"9,5","1,6",7,434,NULL
11573,1993-09-18 00:00:00.000,24,"29,3","21,9",88,71,"3,6","1,6","1,7",491,NULL
11574,1993-09-19 00:00:00.000,"23,8","29,9","21,4",84,63,"0,8","1,8","3,3",407,NULL
11575,1993-09-20 00:00:00.000,"23,7","29,7","21,1",88,64,"0,7","1,6","3,7",395,NULL
11576,1993-09-21 00:00:00.000,24,"29,8","20,4",91,77,"20,6","1,2","5,5",352,NULL
11577,1993-09-22 00:00:00.000,"23,8","28,9","20,3",90,75,"6,4","1,4","3,5",345,NULL
11578,1993-09-23 00:00:00.000,"24,1","30,4","20,2",88,67,"0,8",2,"9,3",321,NULL
11579,1993-09-24 00:00:00.000,"24,3","29,1","21,1",90,78,0,1,"5,2",302,NULL
11580,1993-09-25 00:00:00.000,"24,1","30,4","20,2",90,70,"4,7","2,4","7,7",347,NULL
11581,1993-09-26 00:00:00.000,"24,3","30,9","22,1",90,71,"7,4","1,3",5,338,NULL
11582,1993-09-27 00:00:00.000,"24,8",30,"20,9",88,68,"16,7","1,7","7,8",451,NULL
